ds,Product,City,yhat,yhat_lower,yhat_upper
2024-04-21,Office Chair,Bahir Dar,73.28500118231176,70.66366058161825,75.79501120970248
2024-04-22,Office Chair,Bahir Dar,130.4953916836083,127.83053499135413,133.07412252471374
2024-04-23,Office Chair,Bahir Dar,55.33022966272291,52.613366814030904,57.9235150446054
2024-04-24,Office Chair,Bahir Dar,68.40943778410545,65.62328634269804,71.06919211810202
2024-04-25,Office Chair,Bahir Dar,113.84207831614702,110.98421693557535,116.55017516898562
2024-04-26,Office Chair,Bahir Dar,90.43448648167865,87.52400814215777,93.19723112281795
2024-04-27,Office Chair,Bahir Dar,64.83564321258568,61.87271093560739,67.64526131865351
2024-04-28,Office Chair,Bahir Dar,83.77569291039444,80.74366305502687,86.63798689748081
2024-04-29,Office Chair,Bahir Dar,137.78346726385251,134.68001478902332,140.6883292844225
2024-04-30,Office Chair,Bahir Dar,59.570202710522004,56.4564721749036,62.515413316572435
2024-05-01,Office Chair,Bahir Dar,69.80653995153389,66.62694029275558,72.77932642830208
2024-05-02,Office Chair,Bahir Dar,112.64660870839279,109.41337717221211,115.68440613687072
2024-05-03,Office Chair,Bahir Dar,86.93528288197042,83.63643702835299,90.0505741580633
2024-05-04,Office Chair,Bahir Dar,59.352816774481255,56.009382691707586,62.53776929259125
2024-05-05,Office Chair,Bahir Dar,76.65278466201573,73.25665968131804,79.89459184182837
2024-05-06,Office Chair,Bahir Dar,129.37919824163816,125.93929282273356,132.69027027244144
2024-05-07,Office Chair,Bahir Dar,50.24999940566474,46.75147119240868,53.645387884024714
2024-01-04,Philips Hue Smart Bulbs,Bahir Dar,8.00079946150062,8.000799460469796,8.000799462662457
2024-01-05,Philips Hue Smart Bulbs,Bahir Dar,15.000804886112007,15.000804884854507,15.000804887284099
2024-01-08,Philips Hue Smart Bulbs,Bahir Dar,5.001176522097069,5.001176520921296,5.001176523284646
2024-01-12,Philips Hue Smart Bulbs,Bahir Dar,1.0009772268927861,1.0009772257993321,1.000977228054787
2024-01-16,Philips Hue Smart Bulbs,Bahir Dar,7.000451406142403,7.000451404983788,7.000451407336108
2024-01-21,Philips Hue Smart Bulbs,Bahir Dar,2.9996328098973066,2.999632808726643,2.9996328111003483
2024-01-25,Philips Hue Smart Bulbs,Bahir Dar,1.999086768979609,1.9990867678120623,1.999086770086131
2024-01-26,Philips Hue Smart Bulbs,Bahir Dar,0.9988604956808729,0.9988604945538004,0.9988604969372183
2024-02-02,Philips Hue Smart Bulbs,Bahir Dar,4.998964848431626,4.998964847243311,4.998964849684276
2024-02-03,Philips Hue Smart Bulbs,Bahir Dar,87.8663741760707,87.86592911046961,87.8663741783086
2024-02-04,Philips Hue Smart Bulbs,Bahir Dar,19.165585732879705,19.161057935251332,19.169602919516862
2024-02-05,Philips Hue Smart Bulbs,Bahir Dar,-64.01921538643847,-64.02953782369917,-64.00876636402775
2024-02-06,Philips Hue Smart Bulbs,Bahir Dar,-17.035672602566123,-17.054266861631884,-17.017683517903826
2024-02-07,Philips Hue Smart Bulbs,Bahir Dar,-165.37236736842672,-165.40081728093602,-165.34466572780093
2024-02-08,Philips Hue Smart Bulbs,Bahir Dar,-95.36811949831959,-95.40730491726376,-95.33128031541129
2024-02-09,Philips Hue Smart Bulbs,Bahir Dar,-128.76470843970168,-128.81487658112806,-128.7167675501951
2024-02-10,Philips Hue Smart Bulbs,Bahir Dar,-58.291751791554304,-58.3547349589835,-58.23202255198401
2024-02-11,Philips Hue Smart Bulbs,Bahir Dar,-135.1300706368922,-135.20854703453082,-135.05774750536577
2024-02-12,Philips Hue Smart Bulbs,Bahir Dar,-221.6318199333801,-221.72686676336164,-221.54411581755227
2024-02-13,Philips Hue Smart Bulbs,Bahir Dar,-172.74227642102878,-172.85179234150726,-172.63894984423425
2024-02-14,Philips Hue Smart Bulbs,Bahir Dar,-313.7281271538135,-313.85279440978394,-313.60850340784293
2024-02-15,Philips Hue Smart Bulbs,Bahir Dar,-230.89989794393645,-231.039625471078,-230.76573789102537
2024-02-16,Philips Hue Smart Bulbs,Bahir Dar,-246.1712326561775,-246.32705083747263,-246.01492602934883
2024-02-17,Philips Hue Smart Bulbs,Bahir Dar,-152.6434535648171,-152.81703263426672,-152.46719792891903
2024-02-18,Philips Hue Smart Bulbs,Bahir Dar,-202.06165063753517,-202.25394526857656,-201.86844155699666
2024-02-19,Philips Hue Smart Bulbs,Bahir Dar,-257.52072478061245,-257.7247437393305,-257.3105413548056
2024-02-20,Philips Hue Smart Bulbs,Bahir Dar,-174.86664974887174,-175.09318290393563,-174.63303696672864
2024-02-21,Philips Hue Smart Bulbs,Bahir Dar,-280.39838322191906,-280.6460312627048,-280.1508385698053
2024-02-22,Philips Hue Smart Bulbs,Bahir Dar,-161.55885177855708,-161.82439193609082,-161.28910414991876
2024-02-23,Philips Hue Smart Bulbs,Bahir Dar,-141.4586806565544,-141.7465148635134,-141.1764451139621
2024-02-24,Philips Hue Smart Bulbs,Bahir Dar,-14.42220380129909,-14.729044367967681,-14.11894220688409
2024-02-25,Philips Hue Smart Bulbs,Bahir Dar,-33.40321871043274,-33.73071976155951,-33.08614604753762
2024-02-26,Philips Hue Smart Bulbs,Bahir Dar,-62.65020140506266,-62.995929333831796,-62.31799500483515
2024-02-27,Philips Hue Smart Bulbs,Bahir Dar,40.932430205396145,40.56592564878618,41.28574793424816
2024-02-28,Philips Hue Smart Bulbs,Bahir Dar,-49.879741167397874,-50.26477611267513,-49.5063252646469
2024-02-29,Philips Hue Smart Bulbs,Bahir Dar,76.7123264042944,76.29972814492011,77.11467306224414
2024-03-01,Philips Hue Smart Bulbs,Bahir Dar,97.03726344581156,96.60638498474204,97.46455041607994
2024-03-02,Philips Hue Smart Bulbs,Bahir Dar,216.43150804917138,215.9805347343934,216.8790000241759
2024-03-03,Philips Hue Smart Bulbs,Bahir Dar,181.8412672886092,181.3676257226144,182.3083823324387
2024-03-04,Philips Hue Smart Bulbs,Bahir Dar,129.16781576609026,128.67193310690806,129.65738599348657
2024-03-05,Philips Hue Smart Bulbs,Bahir Dar,201.9090695371803,201.38721041545887,202.44224283995254
2024-03-06,Philips Hue Smart Bulbs,Bahir Dar,73.49045008263933,72.94358734765521,74.05954585887325
2024-03-07,Philips Hue Smart Bulbs,Bahir Dar,156.59535307770153,156.022916020068,157.19089895806155
2024-03-08,Philips Hue Smart Bulbs,Bahir Dar,128.65062820238566,128.05481467865735,129.2805351845356
2024-03-09,Philips Hue Smart Bulbs,Bahir Dar,196.27698255667812,195.65265327216838,196.92584411382134
2024-03-10,Philips Hue Smart Bulbs,Bahir Dar,107.85668427558288,107.21226520547465,108.5500056147665
2024-03-11,Philips Hue Smart Bulbs,Bahir Dar,0.8390952660202373,0.16464003451111395,1.5703288946575795
2024-03-12,Philips Hue Smart Bulbs,Bahir Dar,20.338089955512586,19.633284021815957,21.08507433907801
2024-03-13,Philips Hue Smart Bulbs,Bahir Dar,-158.58435423729148,-159.32257438446885,-157.81040697417546
2024-03-14,Philips Hue Smart Bulbs,Bahir Dar,-121.63669353809748,-122.41305504273544,-120.82725630522454
2024-03-15,Philips Hue Smart Bulbs,Bahir Dar,-189.86161436513228,-190.6710776224925,-189.02029853621082
2024-03-16,Philips Hue Smart Bulbs,Bahir Dar,-155.2336853550795,-156.0769880784729,-154.36582211300475
2024-03-17,Philips Hue Smart Bulbs,Bahir Dar,-268.1370104058838,-269.00343961292117,-267.2361689134487
2024-03-18,Philips Hue Smart Bulbs,Bahir Dar,-390.10093496273345,-391.00860863834106,-389.1813588613851
2024-03-19,Philips Hue Smart Bulbs,Bahir Dar,-375.2384324492779,-376.1860433107077,-374.28948611327206
2024-03-20,Philips Hue Smart Bulbs,Bahir Dar,-547.991712632197,-548.9690912864221,-547.0112944660456
2024-03-21,Philips Hue Smart Bulbs,Bahir Dar,-493.8723589571166,-494.8773486239109,-492.8700962676194
2024-03-22,Philips Hue Smart Bulbs,Bahir Dar,-534.0383486850867,-535.0713976442955,-533.007584849736
2024-03-23,Philips Hue Smart Bulbs,Bahir Dar,-460.8960111276638,-461.9638321449834,-459.8274947113715
2024-03-24,Philips Hue Smart Bulbs,Bahir Dar,-525.5727870492944,-526.6815439011984,-524.4663353883088
2024-03-25,Philips Hue Smart Bulbs,Bahir Dar,-590.6388282912324,-591.7703254311855,-589.5012498932939
2024-03-26,Philips Hue Smart Bulbs,Bahir Dar,-511.52232426698936,-512.6955800318308,-510.3716886731066
2024-03-27,Philips Hue Smart Bulbs,Bahir Dar,-614.2236252247808,-615.4273834387017,-613.0481791637567
2024-03-28,Philips Hue Smart Bulbs,Bahir Dar,-486.01625328856534,-487.25686761311636,-484.7888620089662
2024-03-29,Philips Hue Smart Bulbs,Bahir Dar,-449.9781746114303,-451.2560526105143,-448.72323831374393
2024-03-30,Philips Hue Smart Bulbs,Bahir Dar,-300.54261555048384,-301.8654926037744,-299.26298805958197
2024-03-31,Philips Hue Smart Bulbs,Bahir Dar,-290.9156877326287,-292.27680709013055,-289.6091443632814
2024-04-01,Philips Hue Smart Bulbs,Bahir Dar,-285.7403977134146,-287.1346446643079,-284.4017403114268
2024-04-02,Philips Hue Smart Bulbs,Bahir Dar,-142.45355565005644,-143.88310177580945,-141.08411226895947
2024-04-03,Philips Hue Smart Bulbs,Bahir Dar,-188.94232500357032,-190.41111394989926,-187.52930299907607
2024-04-04,Philips Hue Smart Bulbs,Bahir Dar,-14.190172236055496,-15.686168701763819,-12.735752887704775
2024-04-05,Philips Hue Smart Bulbs,Bahir Dar,57.24279519965861,55.70017830474069,58.731840622085755
2024-04-06,Philips Hue Smart Bulbs,Bahir Dar,229.7143053701607,228.13922364201835,231.25307066754843
2024-04-07,Philips Hue Smart Bulbs,Bahir Dar,249.12057948363082,247.5157080886801,250.70522943580036
2024-04-08,Philips Hue Smart Bulbs,Bahir Dar,250.26241344291878,248.6204895166531,251.89501796084542
2024-04-09,Philips Hue Smart Bulbs,Bahir Dar,375.509210529851,373.8372155992005,377.1757544765424
2024-04-10,Philips Hue Smart Bulbs,Bahir Dar,297.15351782057866,295.44864484957185,298.8555174655843
2024-04-11,Philips Hue Smart Bulbs,Bahir Dar,426.76587767037813,425.022899915852,428.5081350230769
2024-04-12,Philips Hue Smart Bulbs,Bahir Dar,440.70486679009986,438.93024361241527,442.4944918601678
2024-04-13,Philips Hue Smart Bulbs,Bahir Dar,544.5916835726421,542.7796734210127,546.4343782829648
2024-04-14,Philips Hue Smart Bulbs,Bahir Dar,485.9011030528471,484.0367828361645,487.7743047433482
2024-04-15,Philips Hue Smart Bulbs,Bahir Dar,401.28877932645224,399.37807324295096,403.20473687828803
2024-04-16,Philips Hue Smart Bulbs,Bahir Dar,435.2084248494195,433.25611024737077,437.1578366595981
2024-04-17,Philips Hue Smart Bulbs,Bahir Dar,262.2126598066624,260.23001957605607,264.1762358234562
2024-04-18,Philips Hue Smart Bulbs,Bahir Dar,296.2487879218195,294.2383010093064,298.2395690015425
2024-04-19,Philips Hue Smart Bulbs,Bahir Dar,216.10598065906336,214.03927294422752,218.12643092842868
2024-04-20,Philips Hue Smart Bulbs,Bahir Dar,229.82495921519717,227.72920533246003,231.87328511975386
2024-04-21,Philips Hue Smart Bulbs,Bahir Dar,87.22379297353808,85.08642678090736,89.30593421693744
2024-04-22,Philips Hue Smart Bulbs,Bahir Dar,-72.83838703256215,-75.01653351777942,-70.71142097950187
2024-04-23,Philips Hue Smart Bulbs,Bahir Dar,-103.90444400006152,-106.11838468744368,-101.73227423518443
2024-04-24,Philips Hue Smart Bulbs,Bahir Dar,-329.6735649769982,-331.9370259479949,-327.44629424780976
2024-04-25,Philips Hue Smart Bulbs,Bahir Dar,-334.754038340169,-337.06408698935127,-332.4707126678579
2024-04-26,Philips Hue Smart Bulbs,Bahir Dar,-439.2566061552949,-441.59834000659987,-436.931143284585
2024-04-27,Philips Hue Smart Bulbs,Bahir Dar,-434.4161300792126,-436.8083189858378,-432.0333381955508
2024-04-28,Philips Hue Smart Bulbs,Bahir Dar,-570.0870337878112,-572.529406487612,-567.6690656854287
2024-04-29,Philips Hue Smart Bulbs,Bahir Dar,-707.4900859615731,-709.9844354169148,-705.0578967499188
2024-04-30,Philips Hue Smart Bulbs,Bahir Dar,-700.6548710885747,-703.1965465078888,-698.1649008787266
2024-05-01,Philips Hue Smart Bulbs,Bahir Dar,-874.1624265039769,-876.7431653763321,-871.6088312694211
2024-05-02,Philips Hue Smart Bulbs,Bahir Dar,-813.8755068578928,-816.5014927345521,-811.2681563273735
2024-01-17,Puma Running Shoes,Bahir Dar,1.0000162187253365,1.0000162097141116,1.0000162274409596
2024-02-02,Puma Running Shoes,Bahir Dar,5.999928555541713,5.9999285475016135,5.999928564194796
2024-02-03,Puma Running Shoes,Bahir Dar,82.40073464805864,82.40073464021555,82.40073465710316
2024-02-04,Puma Running Shoes,Bahir Dar,4.374192525869804,4.3741925175261205,4.374192534847363
2024-02-05,Puma Running Shoes,Bahir Dar,-23.060529068231347,-23.060529077791575,-23.06052905941173
2024-02-06,Puma Running Shoes,Bahir Dar,8.885719712615193,8.885719702799136,8.88571972254659
2024-02-07,Puma Running Shoes,Bahir Dar,-59.50539964966228,-59.50539966129216,-59.5053996388854
2024-02-08,Puma Running Shoes,Bahir Dar,17.101746228414065,17.101746217971602,17.101746239794856
2024-02-09,Puma Running Shoes,Bahir Dar,-45.918881871611106,-45.91888188497575,-45.9188818603481
2024-02-10,Puma Running Shoes,Bahir Dar,32.68793419367087,32.687934180210426,32.68793420617457
2024-02-11,Puma Running Shoes,Bahir Dar,-42.16777729824571,-42.16777731288513,-42.16777728320638
2024-02-12,Puma Running Shoes,Bahir Dar,-65.5678252193849,-65.56782523616555,-65.56782520313996
2024-02-13,Puma Running Shoes,Bahir Dar,-28.848949532209893,-28.84894955209973,-28.848949516205415
2024-02-14,Puma Running Shoes,Bahir Dar,-91.87667584850894,-91.87667587305813,-91.87667582904851
2024-02-15,Puma Running Shoes,Bahir Dar,-9.479591267876371,-9.47959129543126,-9.479591245575637
2024-02-16,Puma Running Shoes,Bahir Dar,-66.46020011406851,-66.46020014703038,-66.46020008902977
2024-02-17,Puma Running Shoes,Bahir Dar,18.25317960497992,18.253179566661327,18.253179633028235
2024-02-18,Puma Running Shoes,Bahir Dar,-50.61462455128434,-50.614624594804965,-50.61462451654135
2024-02-19,Puma Running Shoes,Bahir Dar,-68.32680659821708,-68.32680664742145,-68.32680655656954
2024-02-20,Puma Running Shoes,Bahir Dar,-26.392284129613394,-26.392284184755415,-26.39228408270287
2024-02-21,Puma Running Shoes,Bahir Dar,-84.83440882885068,-84.83440888900408,-84.83440877662359
2024-02-22,Puma Running Shoes,Bahir Dar,1.379501067491594,1.3795010012449904,1.3795011267813406
2024-02-23,Puma Running Shoes,Bahir Dar,-52.66849358324592,-52.668493655686135,-52.66849351685776
2024-02-24,Puma Running Shoes,Bahir Dar,34.004684411615855,34.0046843385525,34.00468448459373
2024-02-25,Puma Running Shoes,Bahir Dar,-33.935152434602976,-33.93515251194875,-33.93515235352114
2024-02-26,Puma Running Shoes,Bahir Dar,-51.77872142137764,-51.77872150842272,-51.7787213335506
2024-02-27,Puma Running Shoes,Bahir Dar,-11.029986061888541,-11.029986151847472,-11.029985966989232
2024-02-28,Puma Running Shoes,Bahir Dar,-71.67482929645524,-71.67482939737425,-71.67482918944872
2024-02-29,Puma Running Shoes,Bahir Dar,11.388498938979271,11.388498833116724,11.38849905491184
2024-03-01,Puma Running Shoes,Bahir Dar,-46.65911633578546,-46.65911644812478,-46.659116209854766
2024-03-02,Puma Running Shoes,Bahir Dar,35.291260876786495,35.291260757016786,35.291261008053475
2024-03-03,Puma Running Shoes,Bahir Dar,-37.94518538067812,-37.94518550794772,-37.945185242967014
2024-03-04,Puma Running Shoes,Bahir Dar,-61.49051041275977,-61.49051054433096,-61.490510268282165
2024-03-05,Puma Running Shoes,Bahir Dar,-26.66552693295432,-26.665527075852555,-26.665526772089343
2024-03-06,Puma Running Shoes,Bahir Dar,-93.26372134764571,-93.26372149406876,-93.26372117752972
2024-03-07,Puma Running Shoes,Bahir Dar,-15.987234806697273,-15.98723495802114,-15.987234625692691
2024-03-08,Puma Running Shoes,Bahir Dar,-79.46102557196357,-79.46102573166996,-79.46102537538329
2024-03-09,Puma Running Shoes,Bahir Dar,-2.3895846477274105,-2.3895848135941886,-2.389584433042861
2024-03-10,Puma Running Shoes,Bahir Dar,-79.78417508883004,-79.78417526476079,-79.78417486231474
2024-03-11,Puma Running Shoes,Bahir Dar,-106.6114034882479,-106.6114036737443,-106.61140324788693
2024-03-12,Puma Running Shoes,Bahir Dar,-74.05932308024063,-74.05932327568104,-74.05932283579608
2024-03-13,Puma Running Shoes,Bahir Dar,-141.81530370161192,-141.8153039067665,-141.81530345119268
2024-03-14,Puma Running Shoes,Bahir Dar,-64.50522121082163,-64.5052214258368,-64.50522095221162
2024-03-15,Puma Running Shoes,Bahir Dar,-126.70999058076727,-126.70999080241174,-126.70999031765673
2024-03-16,Puma Running Shoes,Bahir Dar,-47.123746599669964,-47.123746834686244,-47.123746323559985
2024-03-17,Puma Running Shoes,Bahir Dar,-120.78160081020549,-120.7816010538371,-120.78160052688705
2024-03-18,Puma Running Shoes,Bahir Dar,-142.70776883447758,-142.7077690896518,-142.7077685437362
2024-03-19,Puma Running Shoes,Bahir Dar,-104.180280916242,-104.18028117893901,-104.18028061317604
2024-03-20,Puma Running Shoes,Bahir Dar,-165.00655167683902,-165.00655195408018,-165.0065513725386
2024-03-21,Puma Running Shoes,Bahir Dar,-79.95942845961721,-79.95942875104032,-79.9594281409692
2024-03-22,Puma Running Shoes,Bahir Dar,-133.78983333229033,-133.78983363078038,-133.78983300471347
2024-03-23,Puma Running Shoes,Bahir Dar,-45.38041484763273,-45.38041516047207,-45.38041450990548
2024-03-24,Puma Running Shoes,Bahir Dar,-109.9682683497937,-109.96826867677339,-109.96826800729835
2024-03-25,Puma Running Shoes,Bahir Dar,-122.78766326265793,-122.7876635978847,-122.78766290531597
2024-03-26,Puma Running Shoes,Bahir Dar,-75.3291443671136,-75.32914470566746,-75.3291439994029
2024-03-27,Puma Running Shoes,Bahir Dar,-127.60944255449607,-127.60944291001621,-127.60944216738255
2024-03-28,Puma Running Shoes,Bahir Dar,-34.60197461555765,-34.6019749824001,-34.601974218559796
2024-03-29,Puma Running Shoes,Bahir Dar,-81.24420328317865,-81.24420366257542,-81.24420288849103
2024-03-30,Puma Running Shoes,Bahir Dar,13.413578760190298,13.413578373657291,13.413579170809665
2024-03-31,Puma Running Shoes,Bahir Dar,-46.01015266109289,-46.01015306360349,-46.01015224728437
2024-04-01,Puma Running Shoes,Bahir Dar,-54.86722882391791,-54.86722923750719,-54.86722839715203
2024-04-02,Puma Running Shoes,Bahir Dar,-4.736002821644522,-4.736003241351033,-4.736002373561018
2024-04-03,Puma Running Shoes,Bahir Dar,-55.68921409572357,-55.6892145230878,-55.68921363255166
2024-04-04,Puma Running Shoes,Bahir Dar,37.27666729930107,37.2766668613454,37.27666777244763
2024-04-05,Puma Running Shoes,Bahir Dar,-10.765678670346016,-10.765679127239272,-10.76567818492615
2024-04-06,Puma Running Shoes,Bahir Dar,81.17612237859689,81.17612191018945,81.17612287515884
2024-04-07,Puma Running Shoes,Bahir Dar,17.794182883700728,17.79418240136782,17.79418339220974
2024-04-08,Puma Running Shoes,Bahir Dar,3.8388941630698774,3.838893672418354,3.83889469320029
2024-04-09,Puma Running Shoes,Bahir Dar,47.85957749777069,47.85957699312927,47.85957803343998
2024-04-10,Puma Running Shoes,Bahir Dar,-10.067165990362362,-10.06716650724278,-10.067165440219021
2024-04-11,Puma Running Shoes,Bahir Dar,75.2288807255618,75.22888019010468,75.22888128610609
2024-04-12,Puma Running Shoes,Bahir Dar,18.999709148760857,18.999708603543795,18.999709713236065
2024-04-13,Puma Running Shoes,Bahir Dar,102.4246473033041,102.42464674506347,102.42464787794015
2024-04-14,Puma Running Shoes,Bahir Dar,30.385308865309693,30.3853083037426,30.385309448409696
